date,spp,actb,value
77-10,HAAM,TBOH,0.0166666666666667
77-10,HAAM,TWOH,0.0555555555555556
77-10,HAAM,TWNAIO,0.201388888888889
77-10,HAAM,TWKO,0
77-10,HAAM,SBOH,0.00833333333333333
77-10,HAAM,SBNAIO,0
77-10,HAAM,SBKO,0
77-10,HAAM,BROH,0.0472222222222222
77-10,HAAM,BRNAIO,0
77-10,HAAM,BRKO,0
77-10,HAAM,TROH,0.111111111111111
77-10,HAAM,OTOT,0.177777777777778
77-11,HAAM,FLOH,0.0857142857142857
77-11,HAAM,FLNAIO,0.0857142857142857
77-11,HAAM,FRNAIO,0
77-11,HAAM,FROL,0
77-11,HAAM,TBOH,0.0714285714285714
77-11,HAAM,TWOH,0.08
77-11,HAAM,TWNAIO,0.265714285714286
77-11,HAAM,TWKO,0.128571428571429
77-11,HAAM,SBOH,0.0114285714285714
77-11,HAAM,SBNAIO,0.0371428571428571
77-11,HAAM,SBKO,0.00571428571428571
77-11,HAAM,BROH,0.04
77-11,HAAM,BRNAIO,0
77-11,HAAM,BRKO,0.0228571428571429
77-11,HAAM,TROH,0.0457142857142857
77-11,HAAM,OTOT,0.12
77-12,HAAM,FLOH,0.0263157894736842
77-12,HAAM,FLNAIO,0
77-12,HAAM,FRNAIO,0.0368421052631579
77-12,HAAM,FROL,0
77-12,HAAM,TBOH,0.0394736842105263
77-12,HAAM,TWOH,0.163157894736842
77-12,HAAM,TWNAIO,0.286842105263158
77-12,HAAM,TWKO,0.0421052631578947
77-12,HAAM,SBOH,0
77-12,HAAM,SBNAIO,0.0789473684210526
77-12,HAAM,SBKO,0.0263157894736842
77-12,HAAM,BROH,0
77-12,HAAM,BRNAIO,0
77-12,HAAM,BRKO,0
77-12,HAAM,TROH,0
77-12,HAAM,OTOT,0.3
78-01,HAAM,FLOH,0.0802325581395349
78-01,HAAM,FLNAIO,0
78-01,HAAM,FRNAIO,0.0232558139534884
78-01,HAAM,FROL,0
78-01,HAAM,TBOH,0.0476744186046512
78-01,HAAM,TWOH,0.17093023255814
78-01,HAAM,TWNAIO,0.248837209302326
78-01,HAAM,TWKO,0.0232558139534884
78-01,HAAM,SBOH,0.0232558139534884
78-01,HAAM,SBNAIO,0.0674418604651163
78-01,HAAM,SBKO,0.0232558139534884
78-01,HAAM,BROH,0
78-01,HAAM,BRNAIO,0
78-01,HAAM,BRKO,0
78-01,HAAM,TROH,0
78-01,HAAM,OTOT,0.291860465116279
78-02,HAAM,FLOH,0.345454545454545
78-02,HAAM,FLNAIO,0
78-02,HAAM,FRNAIO,0
78-02,HAAM,FROL,0
78-02,HAAM,TBOH,0
78-02,HAAM,TWOH,0.156060606060606
78-02,HAAM,TWNAIO,0.181818181818182
78-02,HAAM,TWKO,0.0121212121212121
78-02,HAAM,SBOH,0
78-02,HAAM,SBNAIO,0.0303030303030303
78-02,HAAM,SBKO,0
78-02,HAAM,BROH,0.0303030303030303
78-02,HAAM,BRNAIO,0
78-02,HAAM,BRKO,0
78-02,HAAM,TROH,0.0303030303030303
78-02,HAAM,OTOT,0.213636363636364
78-03,HAAM,FLOH,0.310416666666667
78-03,HAAM,FLNAIO,0
78-03,HAAM,FRNAIO,0.0208333333333333
78-03,HAAM,FROL,0
78-03,HAAM,TBOH,0.0291666666666667
78-03,HAAM,TWOH,0.13125
78-03,HAAM,TWNAIO,0.102083333333333
78-03,HAAM,TWKO,0.0416666666666667
78-03,HAAM,SBOH,0.128125
78-03,HAAM,SBNAIO,0.0208333333333333
78-03,HAAM,SBKO,0.0208333333333333
78-03,HAAM,BROH,0.0416666666666667
78-03,HAAM,BRNAIO,0
78-03,HAAM,BRKO,0
78-03,HAAM,TROH,0
78-03,HAAM,OTOT,0.153125
78-04,HAAM,FLOH,0.448888888888889
78-04,HAAM,FLNAIO,0.0222222222222222
78-04,HAAM,FRNAIO,0.0111111111111111
78-04,HAAM,FROL,0
78-04,HAAM,TBOH,0
78-04,HAAM,TWOH,0.04
78-04,HAAM,TWNAIO,0.0755555555555556
78-04,HAAM,TWKO,0
78-04,HAAM,SBOH,0.0844444444444444
78-04,HAAM,SBNAIO,0.0133333333333333
78-04,HAAM,SBKO,0.0444444444444444
78-04,HAAM,BROH,0.0644444444444444
78-04,HAAM,BRNAIO,0
78-04,HAAM,BRKO,0.00222222222222222
78-04,HAAM,TROH,0
78-04,HAAM,OTOT,0.193333333333333
78-05,HAAM,FLOH,0.292735051282051
78-05,HAAM,FLNAIO,0
78-05,HAAM,FRNAIO,0
78-05,HAAM,FROL,0
78-05,HAAM,TBOH,0.0602564102564103
78-05,HAAM,TWOH,0.158974358974359
78-05,HAAM,TWNAIO,0.238034179487179
78-05,HAAM,TWKO,0
78-05,HAAM,SBOH,0.0448717948717949
78-05,HAAM,SBNAIO,0.0166666666666667
78-05,HAAM,SBKO,0.0179487179487179
78-05,HAAM,BROH,0.00128205128205128
78-05,HAAM,BRNAIO,0
78-05,HAAM,BRKO,0
78-05,HAAM,TROH,0.00512820512820513
78-05,HAAM,OTOT,0.164102564102564
78-06,HAAM,FLOH,0.5375
78-06,HAAM,FLNAIO,0.0125
78-06,HAAM,FRNAIO,0.015
78-06,HAAM,FROL,0
78-06,HAAM,TBOH,0.025
78-06,HAAM,TWOH,0.085
78-06,HAAM,TWNAIO,0.09
78-06,HAAM,TWKO,0.03
78-06,HAAM,SBOH,0.0425
78-06,HAAM,SBNAIO,0.0375
78-06,HAAM,SBKO,0
78-06,HAAM,BROH,0
78-06,HAAM,BRNAIO,0
78-06,HAAM,BRKO,0
78-06,HAAM,TROH,0
78-06,HAAM,OTOT,0.125
78-07,HAAM,FLOH,0.120512820512821
78-07,HAAM,FLNAIO,0.157692307692308
78-07,HAAM,FRNAIO,0
78-07,HAAM,FROL,0
78-07,HAAM,TBOH,0
78-07,HAAM,TWOH,0.0564102564102564
78-07,HAAM,TWNAIO,0.235897435897436
78-07,HAAM,TWKO,0.0269230769230769
78-07,HAAM,SBOH,0
78-07,HAAM,SBNAIO,0.0512820512820513
78-07,HAAM,SBKO,0.0205128205128205
78-07,HAAM,BROH,0
78-07,HAAM,BRNAIO,0.058974358974359
78-07,HAAM,BRKO,0.0256410256410256
78-07,HAAM,TROH,0
78-07,HAAM,OTOT,0.246153846153846
78-08,HAAM,FLOH,0.0581081081081081
78-08,HAAM,FLNAIO,0.394594594594595
78-08,HAAM,FRNAIO,0.027027027027027
78-08,HAAM,FROL,0.022972972972973
78-08,HAAM,TBOH,0
78-08,HAAM,TWOH,0.194594594594595
78-08,HAAM,TWNAIO,0.0797297297297297
78-08,HAAM,TWKO,0.0472972972972973
78-08,HAAM,SBOH,0.00540540540540541
78-08,HAAM,SBNAIO,0
78-08,HAAM,SBKO,0
78-08,HAAM,BROH,0.0216216216216216
78-08,HAAM,BRNAIO,0.0135135135135135
78-08,HAAM,BRKO,0
78-08,HAAM,TROH,0
78-08,HAAM,OTOT,0.135135135135135
78-09,HAAM,FLOH,0.166666666666667
78-09,HAAM,FLNAIO,0.330769230769231
78-09,HAAM,FRNAIO,0
78-09,HAAM,FROL,0.0512820512820513
78-09,HAAM,TBOH,0
78-09,HAAM,TWOH,0.115384615384615
78-09,HAAM,TWNAIO,0.182051282051282
78-09,HAAM,TWKO,0
78-09,HAAM,SBOH,0
78-09,HAAM,SBNAIO,0.0512820512820513
78-09,HAAM,SBKO,0
78-09,HAAM,BROH,0
78-09,HAAM,BRNAIO,0
78-09,HAAM,BRKO,0
78-09,HAAM,TROH,0
78-09,HAAM,OTOT,0.102564102564103
78-10,HAAM,FLOH,0.263888888888889
78-10,HAAM,FLNAIO,0.190740740740741
78-10,HAAM,FRNAIO,0.00925925925925926
78-10,HAAM,FROL,0
78-10,HAAM,TBOH,0.0351851851851852
78-10,HAAM,TWOH,0.0898148148148148
78-10,HAAM,TWNAIO,0.214814814814815
78-10,HAAM,TWKO,0.0185185185185185
78-10,HAAM,SBOH,0.0805555555555556
78-10,HAAM,SBNAIO,0.00555555555555556
78-10,HAAM,SBKO,0
78-10,HAAM,BROH,0
78-10,HAAM,BRNAIO,0.0222222222222222
78-10,HAAM,BRKO,0
78-10,HAAM,TROH,0
78-10,HAAM,OTOT,0.0694444444444444
78-11,HAAM,FLOH,0.330555555555556
78-11,HAAM,FLNAIO,0
78-11,HAAM,FRNAIO,0
78-11,HAAM,FROL,0
78-11,HAAM,TBOH,0.05
78-11,HAAM,TWOH,0.0513888888888889
78-11,HAAM,TWNAIO,0.329166666666667
78-11,HAAM,TWKO,0
78-11,HAAM,SBOH,0.0291666666666667
78-11,HAAM,SBNAIO,0.0652777777777778
78-11,HAAM,SBKO,0
78-11,HAAM,BROH,0.0555555555555556
78-11,HAAM,BRNAIO,0
78-11,HAAM,BRKO,0
78-11,HAAM,TROH,0
78-11,HAAM,OTOT,0.0888888888888889
78-12,HAAM,FLOH,0.0810810810810811
78-12,HAAM,FLNAIO,0.113513513513514
78-12,HAAM,FRNAIO,0
78-12,HAAM,FROL,0
78-12,HAAM,TBOH,0.027027027027027
78-12,HAAM,TWOH,0.178378378378378
78-12,HAAM,TWNAIO,0.216216216216216
78-12,HAAM,TWKO,0.027027027027027
78-12,HAAM,SBOH,0.0108108108108108
78-12,HAAM,SBNAIO,0.12972972972973
78-12,HAAM,SBKO,0.0135135135135135
78-12,HAAM,BROH,0
78-12,HAAM,BRNAIO,0
78-12,HAAM,BRKO,0.0189189189189189
78-12,HAAM,TROH,0
78-12,HAAM,OTOT,0.183783783783784
79-01,HAAM,FLOH,0.231666666666667
79-01,HAAM,FLNAIO,0
79-01,HAAM,FRNAIO,0
79-01,HAAM,FROL,0
79-01,HAAM,TBOH,0
79-01,HAAM,TWOH,0.118333333333333
79-01,HAAM,TWNAIO,0.183333333333333
79-01,HAAM,TWKO,0
79-01,HAAM,SBOH,0.133333333333333
79-01,HAAM,SBNAIO,0.0666666666666667
79-01,HAAM,SBKO,0
79-01,HAAM,BROH,0
79-01,HAAM,BRNAIO,0
79-01,HAAM,BRKO,0
79-01,HAAM,TROH,0
79-01,HAAM,OTOT,0.266666666666667
79-02,HAAM,FLOH,0.130681818181818
79-02,HAAM,FLNAIO,0.0227272727272727
79-02,HAAM,FRNAIO,0.0227272727272727
79-02,HAAM,FROL,0
79-02,HAAM,TBOH,0.0227272727272727
79-02,HAAM,TWOH,0.141136363636364
79-02,HAAM,TWNAIO,0.1475
79-02,HAAM,TWKO,0.0681818181818182
79-02,HAAM,SBOH,0.0170454545454545
79-02,HAAM,SBNAIO,0.135227272727273
79-02,HAAM,SBKO,0.0329545454545455
79-02,HAAM,BROH,0
79-02,HAAM,BRNAIO,0
79-02,HAAM,BRKO,0
79-02,HAAM,TROH,0
79-02,HAAM,OTOT,0.259090909090909
79-03,HAAM,FLOH,0
79-03,HAAM,FLNAIO,0
79-03,HAAM,FRNAIO,0
79-03,HAAM,FROL,0
79-03,HAAM,TBOH,0.0263157894736842
79-03,HAAM,TWOH,0.142894736842105
79-03,HAAM,TWNAIO,0.151842105263158
79-03,HAAM,TWKO,0.0263157894736842
79-03,HAAM,SBOH,0.0447368421052632
79-03,HAAM,SBNAIO,0.0578947368421053
79-03,HAAM,SBKO,0.0131578947368421
79-03,HAAM,BROH,0.00789473684210526
79-03,HAAM,BRNAIO,0
79-03,HAAM,BRKO,0
79-03,HAAM,TROH,0
79-03,HAAM,OTOT,0.528947368421053
79-04,HAAM,FLOH,0.0212765957446809
79-04,HAAM,FLNAIO,0
79-04,HAAM,FRNAIO,0
79-04,HAAM,FROL,0
79-04,HAAM,TBOH,0.0212765957446809
79-04,HAAM,TWOH,0.118085106382979
79-04,HAAM,TWNAIO,0.240425531914894
79-04,HAAM,TWKO,0.00851063829787234
79-04,HAAM,SBOH,0.0680851063829787
79-04,HAAM,SBNAIO,0.0691489361702128
79-04,HAAM,SBKO,0.0212765957446809
79-04,HAAM,BROH,0
79-04,HAAM,BRNAIO,0
79-04,HAAM,BRKO,0
79-04,HAAM,TROH,0
79-04,HAAM,OTOT,0.431914893617021
79-05,HAAM,FLOH,0.236842105263158
79-05,HAAM,FLNAIO,0
79-05,HAAM,FRNAIO,0
79-05,HAAM,FROL,0
79-05,HAAM,TBOH,0
79-05,HAAM,TWOH,0.213157894736842
79-05,HAAM,TWNAIO,0.255263157894737
79-05,HAAM,TWKO,0
79-05,HAAM,SBOH,0.0842105263157895
79-05,HAAM,SBNAIO,0.0526315789473684
79-05,HAAM,SBKO,0
79-05,HAAM,BROH,0
79-05,HAAM,BRNAIO,0
79-05,HAAM,BRKO,0.0526315789473684
79-05,HAAM,TROH,0
79-05,HAAM,OTOT,0.105263157894737
79-07,HAAM,FLOH,0.0641025641025641
79-07,HAAM,FLNAIO,0.230769230769231
79-07,HAAM,FRNAIO,0
79-07,HAAM,FROL,0
79-07,HAAM,TBOH,0.041025641025641
79-07,HAAM,TWOH,0.0615384615384615
79-07,HAAM,TWNAIO,0.352279202564103
79-07,HAAM,TWKO,0.102564102564103
79-07,HAAM,SBOH,0.0435897435897436
79-07,HAAM,SBNAIO,0.0105413102564103
79-07,HAAM,SBKO,0
79-07,HAAM,BROH,0
79-07,HAAM,BRNAIO,0.0102564102564103
79-07,HAAM,BRKO,0
79-07,HAAM,TROH,0
79-07,HAAM,OTOT,0.0833333333333333
79-08,HAAM,FLOH,0
79-08,HAAM,FLNAIO,0.395121951219512
79-08,HAAM,FRNAIO,0
79-08,HAAM,FROL,0
79-08,HAAM,TBOH,0.024390243902439
79-08,HAAM,TWOH,0.024390243902439
79-08,HAAM,TWNAIO,0.134146341463415
79-08,HAAM,TWKO,0.195121951219512
79-08,HAAM,SBOH,0.0121951219512195
79-08,HAAM,SBNAIO,0.0682926829268293
79-08,HAAM,SBKO,0.0487804878048781
79-08,HAAM,BROH,0
79-08,HAAM,BRNAIO,0
79-08,HAAM,BRKO,0
79-08,HAAM,TROH,0
79-08,HAAM,OTOT,0.0975609756097561
79-09,HAAM,FLOH,0
79-09,HAAM,FLNAIO,0.213414634146341
79-09,HAAM,FRNAIO,0.0121951219512195
79-09,HAAM,FROL,0
79-09,HAAM,TBOH,0
79-09,HAAM,TWOH,0.128048780487805
79-09,HAAM,TWNAIO,0.426829268292683
79-09,HAAM,TWKO,0.024390243902439
79-09,HAAM,SBOH,0
79-09,HAAM,SBNAIO,0.109756097560976
79-09,HAAM,SBKO,0
79-09,HAAM,BROH,0.024390243902439
79-09,HAAM,BRNAIO,0
79-09,HAAM,BRKO,0.024390243902439
79-09,HAAM,TROH,0
79-09,HAAM,OTOT,0.0365853658536585
79-10,HAAM,FLOH,0
79-10,HAAM,FLNAIO,0.0425
79-10,HAAM,FRNAIO,0
79-10,HAAM,FROL,0
79-10,HAAM,TBOH,0
79-10,HAAM,TWOH,0.1
79-10,HAAM,TWNAIO,0.585
79-10,HAAM,TWKO,0.075
79-10,HAAM,SBOH,0.025
79-10,HAAM,SBNAIO,0.05
79-10,HAAM,SBKO,0
79-10,HAAM,BROH,0
79-10,HAAM,BRNAIO,0
79-10,HAAM,BRKO,0
79-10,HAAM,TROH,0.05
79-10,HAAM,OTOT,0.0725
79-11,HAAM,FLOH,0.00555555555555556
79-11,HAAM,FLNAIO,0
79-11,HAAM,FRNAIO,0
79-11,HAAM,FROL,0
79-11,HAAM,TBOH,0
79-11,HAAM,TWOH,0.130555555555556
79-11,HAAM,TWNAIO,0.580555555555556
79-11,HAAM,TWKO,0.0555555555555556
79-11,HAAM,SBOH,0
79-11,HAAM,SBNAIO,0.144444444444444
79-11,HAAM,SBKO,0
79-11,HAAM,BROH,0
79-11,HAAM,BRNAIO,0
79-11,HAAM,BRKO,0
79-11,HAAM,TROH,0.0277777777777778
79-11,HAAM,OTOT,0.0555555555555556
79-12,HAAM,FLOH,0.0967741935483871
79-12,HAAM,FLNAIO,0.0193548387096774
79-12,HAAM,FRNAIO,0.0193548387096774
79-12,HAAM,FROL,0
79-12,HAAM,TBOH,0
79-12,HAAM,TWOH,0.067741935483871
79-12,HAAM,TWNAIO,0.412903225806452
79-12,HAAM,TWKO,0.0548387096774194
79-12,HAAM,SBOH,0
79-12,HAAM,SBNAIO,0.103225806451613
79-12,HAAM,SBKO,0.032258064516129
79-12,HAAM,BROH,0
79-12,HAAM,BRNAIO,0.0225806451612903
79-12,HAAM,BRKO,0
79-12,HAAM,TROH,0.032258064516129
79-12,HAAM,OTOT,0.138709677419355
80-01,HAAM,FLOH,0.0606060606060606
80-01,HAAM,FLNAIO,0
80-01,HAAM,FRNAIO,0.0121212121212121
80-01,HAAM,FROL,0
80-01,HAAM,TBOH,0.109090909090909
80-01,HAAM,TWOH,0.183333333333333
80-01,HAAM,TWNAIO,0.273636363636364
80-01,HAAM,TWKO,0.0666666666666667
80-01,HAAM,SBOH,0.0454545454545455
80-01,HAAM,SBNAIO,0.0272727272727273
80-01,HAAM,SBKO,0.0151515151515152
80-01,HAAM,BROH,0
80-01,HAAM,BRNAIO,0
80-01,HAAM,BRKO,0.0303030303030303
80-01,HAAM,TROH,0.0303030303030303
80-01,HAAM,OTOT,0.146060606060606
80-02,HAAM,FLOH,0.205333333333333
80-02,HAAM,FLNAIO,0
80-02,HAAM,FRNAIO,0
80-02,HAAM,FROL,0
80-02,HAAM,TBOH,0
80-02,HAAM,TWOH,0.153
80-02,HAAM,TWNAIO,0.32
80-02,HAAM,TWKO,0
80-02,HAAM,SBOH,0.131666666666667
80-02,HAAM,SBNAIO,0.0560606066666667
80-02,HAAM,SBKO,0
80-02,HAAM,BROH,0
80-02,HAAM,BRNAIO,0
80-02,HAAM,BRKO,0
80-02,HAAM,TROH,0
80-02,HAAM,OTOT,0.133939393333333
80-03,HAAM,FLOH,0.181081081081081
80-03,HAAM,FLNAIO,0
80-03,HAAM,FRNAIO,0
80-03,HAAM,FROL,0
80-03,HAAM,TBOH,0.0297297297297297
80-03,HAAM,TWOH,0.183783783783784
80-03,HAAM,TWNAIO,0.118918918918919
80-03,HAAM,TWKO,0.0540540540540541
80-03,HAAM,SBOH,0.121621621621622
80-03,HAAM,SBNAIO,0.0810810810810811
80-03,HAAM,SBKO,0.027027027027027
80-03,HAAM,BROH,0.027027027027027
80-03,HAAM,BRNAIO,0
80-03,HAAM,BRKO,0
80-03,HAAM,TROH,0
80-03,HAAM,OTOT,0.175675675675676
80-04,HAAM,FLOH,0.254545454545455
80-04,HAAM,FLNAIO,0
80-04,HAAM,FRNAIO,0
80-04,HAAM,FROL,0
80-04,HAAM,TBOH,0.0636363636363636
80-04,HAAM,TWOH,0.35
80-04,HAAM,TWNAIO,0.136363636363636
80-04,HAAM,TWKO,0
80-04,HAAM,SBOH,0.0909090909090909
80-04,HAAM,SBNAIO,0
80-04,HAAM,SBKO,0
80-04,HAAM,BROH,0
80-04,HAAM,BRNAIO,0
80-04,HAAM,BRKO,0
80-04,HAAM,TROH,0.0363636363636364
80-04,HAAM,OTOT,0.0681818181818182
80-05,HAAM,FLOH,0.282142857142857
80-05,HAAM,FLNAIO,0
80-05,HAAM,FRNAIO,0
80-05,HAAM,FROL,0
80-05,HAAM,TBOH,0.00357142857142857
80-05,HAAM,TWOH,0.235714285714286
80-05,HAAM,TWNAIO,0.239285714285714
80-05,HAAM,TWKO,0
80-05,HAAM,SBOH,0.0857142857142857
80-05,HAAM,SBNAIO,0.0821428571428571
80-05,HAAM,SBKO,0.0357142857142857
80-05,HAAM,BROH,0
80-05,HAAM,BRNAIO,0
80-05,HAAM,BRKO,0
80-05,HAAM,TROH,0
80-05,HAAM,OTOT,0.0357142857142857
80-06,HAAM,FLOH,0.228125
80-06,HAAM,FLNAIO,0.1328125
80-06,HAAM,FRNAIO,0
80-06,HAAM,FROL,0
80-06,HAAM,TBOH,0
80-06,HAAM,TWOH,0.14375
80-06,HAAM,TWNAIO,0.2421875
80-06,HAAM,TWKO,0.03125
80-06,HAAM,SBOH,0.05625
80-06,HAAM,SBNAIO,0.109375
80-06,HAAM,SBKO,0
80-06,HAAM,BROH,0.025
80-06,HAAM,BRNAIO,0.015625
80-06,HAAM,BRKO,0
80-06,HAAM,TROH,0
80-06,HAAM,OTOT,0.015625
80-07,HAAM,FLOH,0.0328125
80-07,HAAM,FLNAIO,0.190625
80-07,HAAM,FRNAIO,0
80-07,HAAM,FROL,0
80-07,HAAM,TBOH,0
80-07,HAAM,TWOH,0.4203125
80-07,HAAM,TWNAIO,0.225
80-07,HAAM,TWKO,0
80-07,HAAM,SBOH,0
80-07,HAAM,SBNAIO,0.00625
80-07,HAAM,SBKO,0
80-07,HAAM,BROH,0
80-07,HAAM,BRNAIO,0
80-07,HAAM,BRKO,0.03125
80-07,HAAM,TROH,0
80-07,HAAM,OTOT,0.09375
80-08,HAAM,FLOH,0.0869565217391304
80-08,HAAM,FLNAIO,0.452173913043478
80-08,HAAM,FRNAIO,0
80-08,HAAM,FROL,0
80-08,HAAM,TBOH,0
80-08,HAAM,TWOH,0.0826086956521739
80-08,HAAM,TWNAIO,0.256521739130435
80-08,HAAM,TWKO,0
80-08,HAAM,SBOH,0.0434782608695652
80-08,HAAM,SBNAIO,0.00869565217391304
80-08,HAAM,SBKO,0
80-08,HAAM,BROH,0.00434782608695652
80-08,HAAM,BRNAIO,0
80-08,HAAM,BRKO,0
80-08,HAAM,TROH,0
80-08,HAAM,OTOT,0.0652173913043478
80-09,HAAM,FLOH,0.0277777777777778
80-09,HAAM,FLNAIO,0.386111111111111
80-09,HAAM,FRNAIO,0
80-09,HAAM,FROL,0
80-09,HAAM,TBOH,0
80-09,HAAM,TWOH,0.111111111111111
80-09,HAAM,TWNAIO,0.425
80-09,HAAM,TWKO,0
80-09,HAAM,SBOH,0
80-09,HAAM,SBNAIO,0.0305555555555556
80-09,HAAM,SBKO,0
80-09,HAAM,BROH,0
80-09,HAAM,BRNAIO,0
80-09,HAAM,BRKO,0
80-09,HAAM,TROH,0
80-09,HAAM,OTOT,0.0194444444444444
80-10,HAAM,FLOH,0.0279411764705882
80-10,HAAM,FLNAIO,0.291176470588235
80-10,HAAM,FRNAIO,0
80-10,HAAM,FROL,0
80-10,HAAM,TBOH,0
80-10,HAAM,TWOH,0.201470588235294
80-10,HAAM,TWNAIO,0.214705882352941
80-10,HAAM,TWKO,0.0882352941176471
80-10,HAAM,SBOH,0.0294117647058824
80-10,HAAM,SBNAIO,0.0294117647058824
80-10,HAAM,SBKO,0
80-10,HAAM,BROH,0.0294117647058824
80-10,HAAM,BRNAIO,0.0294117647058824
80-10,HAAM,BRKO,0
80-10,HAAM,TROH,0
80-10,HAAM,OTOT,0.0588235294117647
80-11,HAAM,FLOH,0.09375
80-11,HAAM,FLNAIO,0.125
80-11,HAAM,FRNAIO,0
80-11,HAAM,FROL,0
80-11,HAAM,TBOH,0
80-11,HAAM,TWOH,0.09375
80-11,HAAM,TWNAIO,0.4375
80-11,HAAM,TWKO,0.03125
80-11,HAAM,SBOH,0
80-11,HAAM,SBNAIO,0.1875
80-11,HAAM,SBKO,0
80-11,HAAM,BROH,0
80-11,HAAM,BRNAIO,0
80-11,HAAM,BRKO,0.03125
80-11,HAAM,TROH,0
80-11,HAAM,OTOT,0
80-12,HAAM,FLOH,0.175
80-12,HAAM,FLNAIO,0.15
80-12,HAAM,FRNAIO,0
80-12,HAAM,FROL,0
80-12,HAAM,TBOH,0
80-12,HAAM,TWOH,0.075
80-12,HAAM,TWNAIO,0.15
80-12,HAAM,TWKO,0.15
80-12,HAAM,SBOH,0.05
80-12,HAAM,SBNAIO,0.05
80-12,HAAM,SBKO,0.05
80-12,HAAM,BROH,0
80-12,HAAM,BRNAIO,0
80-12,HAAM,BRKO,0
80-12,HAAM,TROH,0
80-12,HAAM,OTOT,0.15
81-01,HAAM,FLOH,0.185294117647059
81-01,HAAM,FLNAIO,0
81-01,HAAM,FRNAIO,0.0117647058823529
81-01,HAAM,FROL,0
81-01,HAAM,TBOH,0.00882352941176471
81-01,HAAM,TWOH,0.108823529411765
81-01,HAAM,TWNAIO,0.326470588235294
81-01,HAAM,TWKO,0.0411764705882353
81-01,HAAM,SBOH,0.0838235294117647
81-01,HAAM,SBNAIO,0.111764705882353
81-01,HAAM,SBKO,0
81-01,HAAM,BROH,0
81-01,HAAM,BRNAIO,0
81-01,HAAM,BRKO,0
81-01,HAAM,TROH,0
81-01,HAAM,OTOT,0.122058823529412
81-02,HAAM,FLOH,0.124137931034483
81-02,HAAM,FLNAIO,0
81-02,HAAM,FRNAIO,0
81-02,HAAM,FROL,0
81-02,HAAM,TBOH,0
81-02,HAAM,TWOH,0.186206896551724
81-02,HAAM,TWNAIO,0.317241379310345
81-02,HAAM,TWKO,0.0137931034482759
81-02,HAAM,SBOH,0.0689655172413793
81-02,HAAM,SBNAIO,0.103448275862069
81-02,HAAM,SBKO,0
81-02,HAAM,BROH,0.0344827586206897
81-02,HAAM,BRNAIO,0
81-02,HAAM,BRKO,0
81-02,HAAM,TROH,0
81-02,HAAM,OTOT,0.151724137931034
81-03,HAAM,FLOH,0.0719512195121951
81-03,HAAM,FLNAIO,0
81-03,HAAM,FRNAIO,0.0487804878048781
81-03,HAAM,FROL,0
81-03,HAAM,TBOH,0.024390243902439
81-03,HAAM,TWOH,0.117073170731707
81-03,HAAM,TWNAIO,0.195121951219512
81-03,HAAM,TWKO,0.024390243902439
81-03,HAAM,SBOH,0.0731707317073171
81-03,HAAM,SBNAIO,0.195121951219512
81-03,HAAM,SBKO,0
81-03,HAAM,BROH,0.0487804878048781
81-03,HAAM,BRNAIO,0
81-03,HAAM,BRKO,0
81-03,HAAM,TROH,0.024390243902439
81-03,HAAM,OTOT,0.176829268292683
81-04,HAAM,FLOH,0.148837209302326
81-04,HAAM,FLNAIO,0
81-04,HAAM,FRNAIO,0.00930232558139535
81-04,HAAM,FROL,0
81-04,HAAM,TBOH,0.0116279069767442
81-04,HAAM,TWOH,0.190697674418605
81-04,HAAM,TWNAIO,0.158139534883721
81-04,HAAM,TWKO,0
81-04,HAAM,SBOH,0.123255813953488
81-04,HAAM,SBNAIO,0.234883720930233
81-04,HAAM,SBKO,0
81-04,HAAM,BROH,0
81-04,HAAM,BRNAIO,0
81-04,HAAM,BRKO,0.0232558139534884
81-04,HAAM,TROH,0
81-04,HAAM,OTOT,0.1
81-05,HAAM,FLOH,0.134615384615385
81-05,HAAM,FLNAIO,0
81-05,HAAM,FRNAIO,0.0461538461538462
81-05,HAAM,FROL,0
81-05,HAAM,TBOH,0
81-05,HAAM,TWOH,0.0807692307692308
81-05,HAAM,TWNAIO,0.230769230769231
81-05,HAAM,TWKO,0.0769230769230769
81-05,HAAM,SBOH,0.0923076923076923
81-05,HAAM,SBNAIO,0.107692307692308
81-05,HAAM,SBKO,0
81-05,HAAM,BROH,0.0384615384615385
81-05,HAAM,BRNAIO,0.0769230769230769
81-05,HAAM,BRKO,0
81-05,HAAM,TROH,0.0384615384615385
81-05,HAAM,OTOT,0.0769230769230769
81-06,HAAM,FLOH,0.125
81-06,HAAM,FLNAIO,0
81-06,HAAM,FRNAIO,0
81-06,HAAM,FROL,0
81-06,HAAM,TBOH,0
81-06,HAAM,TWOH,0.20875
81-06,HAAM,TWNAIO,0.27125
81-06,HAAM,TWKO,0.045
81-06,HAAM,SBOH,0.0675
81-06,HAAM,SBNAIO,0.1325
81-06,HAAM,SBKO,0
81-06,HAAM,BROH,0.0275
81-06,HAAM,BRNAIO,0.025
81-06,HAAM,BRKO,0
81-06,HAAM,TROH,0.0075
81-06,HAAM,OTOT,0.09
81-07,HAAM,FLOH,0.027027027027027
81-07,HAAM,FLNAIO,0.0027027027027027
81-07,HAAM,FRNAIO,0.00540540540540541
81-07,HAAM,FROL,0
81-07,HAAM,TBOH,0
81-07,HAAM,TWOH,0.0594594594594595
81-07,HAAM,TWNAIO,0.363513513513514
